confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
m__hmdb00764,s__eubacterium_siraeum,s__alistipes_shahii,0.13,0.29,0.11,0.004147,DBN_,TT,TTM
s__clostridium_citroniae,s__bacteroides_ovatus,g__dna helicase,1,1,1,1,DBN_,TG,TTG
s__clostridium_citroniae,s__bacteroides_ovatus,g__shikimate kinase,1,1,1,1,DBN_,TG,TTG
s__clostridium_citroniae,g__dna helicase,s__bacteroides_ovatus,1,1,1,1,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_faecis,s__bacteroides_ovatus,1,1,1,1,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_faecis,s__bacteroides_stercoris,1,1,1,1,DBN_,TG,TTG
s__ruminococcus_obeum,g__5-formyltetrahydrofolate cyclo-ligase,s__clostridium_bolteae,1,1,1,1,DBN_,TG,TTG
s__bacteroides_eggerthii,g__rna helicase,s__klebsiella_pneumoniae,1,1,1,1,DBN_,TG,TTG
s__parabacteroides_distasonis,g__shikimate kinase,s__roseburia_inulinivorans,1,1,1,1,DBN_,TG,TTG
s__anaerotruncus_colihominis,g__phosphatidate cytidylyltransferase,s__ruminococcus_torques,1,1,1,1,DBN_,TG,TTG
s__anaerotruncus_colihominis,s__bacteroides_caccae,s__ruminococcus_torques,1,1,1,1,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,s__escherichia_coli,1,1,0.99,0.99,DBN_,TG,TTG
s__bacteroides_eggerthii,g__glutamate decarboxylase,s__klebsiella_pneumoniae,1,1,0.99,0.99,DBN_,TG,TTG
s__c2likevirus_unclassified,s__haemophilus_parainfluenzae,s__escherichia_coli,0.99,1,0.98,0.9702,DBN_,TG,TTG
s__veillonella_unclassified,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,1,1,0.92,0.92,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__acetyl-coa c-acetyltransferase,s__bacteroides_thetaiotaomicron,1,1,0.89,0.89,DBN_,TG,TTG
s__anaerotruncus_colihominis,s__bacteroides_caccae,g__shikimate kinase,1,0.87,1,0.87,DBN_,TG,TTG
s__anaerotruncus_colihominis,s__ruminococcus_torques,g__shikimate kinase,1,0.87,1,0.87,DBN_,TG,TTG
s__bacteroides_dorei,s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,0.88,0.95,1,0.836,DBN_,TG,TTG
s__oscillibacter_unclassified,s__eubacterium_siraeum,g__dna helicase,0.96,0.92,0.82,0.724224,DBN_,TG,TTG
s__ruminococcus_gnavus,s__roseburia_intestinalis,g__fructose-bisphosphate aldolase,0.98,0.77,0.95,0.71687,DBN_,TG,TTG
s__ruminococcus_gnavus,s__bacteroides_fragilis,s__roseburia_intestinalis,0.72,0.98,1,0.7056,DBN_,TG,TTG
s__bacteroides_eggerthii,s__alistipes_shahii,g__5-formyltetrahydrofolate cyclo-ligase,0.77,0.99,0.83,0.632709,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_thetaiotaomicron,g__peroxiredoxin,1,0.99,0.59,0.5841,DBN_,TG,TTG
s__veillonella_dispar,g__dephospho-coa kinase,s__clostridium_clostridioforme,0.76,0.75,1,0.57,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,s__roseburia_inulinivorans,1,0.99,0.56,0.5544,DBN_,TG,TTG
s__bacteroides_eggerthii,s__alistipes_shahii,g__glutamate decarboxylase,0.77,1,0.7,0.539,DBN_,TG,TTG
s__bacteroides_dorei,s__bacteroides_ovatus,g__phosphatidate cytidylyltransferase,0.88,0.59,1,0.5192,DBN_,TG,TTG
s__bacteroides_dorei,s__eubacterium_ventriosum,g__acetyl-coa c-acetyltransferase,0.51,0.95,1,0.4845,DBN_,TG,TTG
s__eubacterium_eligens,s__clostridium_clostridioforme,g__phosphatidate cytidylyltransferase,0.64,0.75,1,0.48,DBN_,TG,TTG
s__parabacteroides_distasonis,g__beta-lactamase,s__eubacterium_siraeum,0.48,1,1,0.48,DBN_,TG,TTG
s__parabacteroides_merdae,g__superoxide dismutase,s__bacteroides_uniformis,0.52,1,0.91,0.4732,DBN_,TG,TTG
s__bacteroides_eggerthii,g__5-formyltetrahydrofolate cyclo-ligase,s__ruminococcus_torques,0.99,0.48,0.99,0.470448,DBN_,TG,TTG
s__bacteroides_eggerthii,s__ruminococcus_torques,g__rna helicase,0.48,1,0.96,0.4608,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,0.46,1,1,0.46,DBN_,TG,TTG
s__clostridium_citroniae,s__bacteroides_ovatus,g__dna-directed rna polymerase,1,1,0.46,0.46,DBN_,TG,TTG
s__bacteroides_dorei,g__transaldolase,s__bacteroides_ovatus,0.51,0.88,1,0.4488,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__alistipes_shahii,g__histidine kinase,0.63,0.96,0.72,0.435456,DBN_,TG,TTG
s__alistipes_onderdonkii,s__bacteroides_ovatus,g__beta-lactamase,0.98,0.83,0.52,0.422968,DBN_,TG,TTG
s__oscillibacter_unclassified,s__eubacterium_siraeum,g__dna-directed rna polymerase,0.96,0.99,0.43,0.408672,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__escherichia_coli,g__glucose-1-phosphate adenylyltransferase,0.58,1,0.68,0.3944,DBN_,TG,TTG
s__oscillibacter_unclassified,s__eubacterium_siraeum,g__methionyl aminopeptidase,0.96,0.49,0.83,0.390432,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__histidine kinase,0.57,0.96,0.7,0.38304,DBN_,TG,TTG
s__anaerostipes_hadrus,g__3-hydroxybutyryl-coa dehydrogenase,s__roseburia_inulinivorans,0.79,0.96,0.5,0.3792,DBN_,TG,TTG
s__bacteroides_eggerthii,s__ruminococcus_torques,s__alistipes_shahii,0.48,0.77,1,0.3696,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,s__haemophilus_parainfluenzae,1,0.99,0.36,0.3564,DBN_,TG,TTG
s__streptococcus_thermophilus,g__ribulose-phosphate 3-epimerase,s__escherichia_coli,0.99,0.37,0.92,0.336996,DBN_,TG,TTG
s__bacteroides_eggerthii,s__klebsiella_pneumoniae,g__ribulose-phosphate 3-epimerase,1,0.35,0.95,0.3325,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_fragilis,g__peroxiredoxin,0.33,0.99,1,0.3267,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__phosphoglycerate kinase,1,0.43,0.74,0.3182,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_ovatus,s__bacteroides_stercoris,1,1,0.3,0.3,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,s__alistipes_shahii,s__bacteroides_faecis,0.39,0.95,0.77,0.285285,DBN_,TG,TTG
s__parabacteroides_unclassified,s__akkermansia_muciniphila,g__dna-directed rna polymerase,0.29,0.98,1,0.2842,DBN_,TG,TTG
s__bacteroides_dorei,g__acetyl-coa c-acetyltransferase,s__eubacterium_ventriosum,0.95,0.51,0.58,0.28101,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_ovatus,s__bacteroides_faecis,1,1,0.27,0.27,DBN_,TG,TTG
s__parabacteroides_unclassified,s__akkermansia_muciniphila,g__l-serine ammonia-lyase,0.29,0.89,1,0.2581,DBN_,TG,TTG
s__ruminococcus_obeum,s__alistipes_shahii,g__5-formyltetrahydrofolate cyclo-ligase,0.31,1,0.83,0.2573,DBN_,TG,TTG
s__parabacteroides_unclassified,s__clostridium_clostridioforme,g__l-serine ammonia-lyase,0.27,0.89,1,0.2403,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__eubacterium_ventriosum,g__acetyl-coa c-acetyltransferase,0.24,1,1,0.24,DBN_,TG,TTG
s__clostridium_citroniae,s__bacteroides_ovatus,g__thymidylate synthase,1,0.37,0.63,0.2331,DBN_,TG,TTG
s__subdoligranulum_unclassified,s__bacteroides_thetaiotaomicron,s__alistipes_shahii,1,0.42,0.48,0.2016,DBN_,TG,TTG
s__bacteroides_eggerthii,s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,0.77,0.98,0.24,0.181104,DBN_,TG,TTG
s__bacteroides_eggerthii,s__ruminococcus_torques,g__ribulose-phosphate 3-epimerase,0.48,0.35,0.98,0.16464,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_cellulosilyticus,g__dna-directed rna polymerase,0.22,0.99,0.73,0.158994,DBN_,TG,TTG
s__streptococcus_thermophilus,s__bifidobacterium_longum,g__5-formyltetrahydrofolate cyclo-ligase,0.36,0.89,0.49,0.156996,DBN_,TG,TTG
s__oscillibacter_unclassified,s__eubacterium_siraeum,g__peptidylprolyl isomerase,0.96,0.25,0.65,0.156,DBN_,TG,TTG
s__anaerostipes_hadrus,s__bacteroides_fragilis,g__superoxide dismutase,0.16,0.99,0.98,0.155232,DBN_,TG,TTG
s__anaerostipes_hadrus,s__escherichia_coli,g__3-hydroxybutyryl-coa dehydrogenase,0.29,0.79,0.67,0.153497,DBN_,TG,TTG
s__eubacterium_hallii,g__superoxide dismutase,s__clostridium_bolteae,1,0.29,0.5,0.145,DBN_,TG,TTG
s__parabacteroides_merdae,s__clostridium_clostridioforme,g__l-serine ammonia-lyase,0.19,0.76,1,0.1444,DBN_,TG,TTG
s__anaerostipes_hadrus,g__glutamate dehydrogenase,s__bacteroides_fragilis,0.97,0.16,0.91,0.141232,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__alistipes_shahii,g__glutamate decarboxylase,0.63,0.32,0.7,0.14112,DBN_,TG,TTG
s__oscillibacter_unclassified,s__eubacterium_siraeum,g__phosphoglycerate kinase,0.96,0.17,0.86,0.140352,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_thetaiotaomicron,s__haemophilus_parainfluenzae,1,0.14,1,0.14,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__acetyl-coa c-acetyltransferase,s__eubacterium_ventriosum,1,0.24,0.58,0.1392,DBN_,TG,TTG
s__clostridiales_bacterium_1_7_47faa,s__bacteroides_caccae,g__phosphoglycerate kinase,0.14,0.98,1,0.1372,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__haemophilus_parainfluenzae,s__bacteroides_thetaiotaomicron,0.14,1,0.98,0.1372,DBN_,TG,TTG
s__streptococcus_thermophilus,s__escherichia_coli,s__bifidobacterium_longum,0.37,0.36,1,0.1332,DBN_,TG,TTG
s__bacteroides_dorei,s__bacteroides_ovatus,s__eubacterium_ventriosum,0.88,0.51,0.29,0.130152,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_thetaiotaomicron,g__glucose-1-phosphate adenylyltransferase,1,1,0.13,0.13,DBN_,TG,TTG
s__parabacteroides_merdae,s__clostridium_clostridioforme,g__uridine kinase,0.19,0.64,1,0.1216,DBN_,TG,TTG
s__veillonella_dispar,s__clostridium_clostridioforme,g__histidine kinase,0.75,1,0.16,0.12,DBN_,TG,TTG
s__bacteroides_eggerthii,g__5-formyltetrahydrofolate cyclo-ligase,s__streptococcus_parasanguinis,0.99,0.12,1,0.1188,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_uniformis,g__peptidylprolyl isomerase,0.46,0.25,1,0.115,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.27,0.42,1,0.1134,DBN_,TG,TTG
s__streptococcus_thermophilus,s__bifidobacterium_longum,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.36,0.8,0.39,0.11232,DBN_,TG,TTG
s__prevotella_copri,g__aspartate ammonia-lyase,s__streptococcus_parasanguinis,0.1,1,1,0.1,DBN_,TG,TTG
s__bacteroides_eggerthii,s__bacteroides_xylanisolvens,g__rna helicase,0.12,1,0.82,0.0984,DBN_,TG,TTG
s__subdoligranulum_unclassified,s__bacteroides_thetaiotaomicron,s__akkermansia_muciniphila,1,0.1,0.98,0.098,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__alistipes_shahii,g__phosphoglycerate kinase,0.63,0.19,0.81,0.096957,DBN_,TG,TTG
s__parabacteroides_unclassified,s__akkermansia_muciniphila,g__methionyl aminopeptidase,0.29,0.31,1,0.0899,DBN_,TG,TTG
s__dorea_formicigenerans,g__methionyl aminopeptidase,s__bacteroides_faecis,0.44,0.85,0.23,0.08602,DBN_,TG,TTG
s__streptococcus_thermophilus,s__escherichia_coli,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.37,0.8,0.29,0.08584,DBN_,TG,TTG
s__dorea_formicigenerans,g__dna-directed rna polymerase,s__eubacterium_ventriosum,0.23,0.65,0.55,0.082225,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__haemophilus_parainfluenzae,s__escherichia_coli,0.14,0.58,0.98,0.079576,DBN_,TG,TTG
s__anaerostipes_hadrus,s__escherichia_coli,g__fructose-bisphosphate aldolase,0.29,0.99,0.27,0.077517,DBN_,TG,TTG
s__coprococcus_catus,s__streptococcus_parasanguinis,g__phosphoglycerate kinase,0.1,1,0.74,0.074,DBN_,TG,TTG
s__anaerostipes_hadrus,s__bacteroides_fragilis,g__glutamate dehydrogenase,0.16,0.97,0.47,0.072944,DBN_,TG,TTG
s__bacteroides_dorei,g__phosphatidate cytidylyltransferase,s__eubacterium_ventriosum,0.59,0.51,0.24,0.072216,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__glucose-1-phosphate adenylyltransferase,s__eubacterium_ventriosum,1,0.24,0.3,0.072,DBN_,TG,TTG
s__dorea_formicigenerans,s__alistipes_shahii,s__bacteroides_faecis,0.11,0.85,0.77,0.071995,DBN_,TG,TTG
s__bacteroides_eggerthii,s__ruminococcus_torques,g__3-hydroxybutyryl-coa dehydrogenase,0.48,0.98,0.15,0.07056,DBN_,TG,TTG
s__parabacteroides_merdae,s__bacteroides_uniformis,s__clostridium_clostridioforme,1,0.19,0.37,0.0703,DBN_,TG,TTG
s__anaerotruncus_colihominis,s__bacteroides_caccae,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.6,0.11,0.066,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,s__alistipes_shahii,g__methionyl aminopeptidase,0.39,0.15,1,0.0585,DBN_,TG,TTG
s__dorea_formicigenerans,s__ruminococcus_torques,s__bacteroides_faecis,0.52,0.85,0.13,0.05746,DBN_,TG,TTG
s__dorea_formicigenerans,s__ruminococcus_torques,s__alistipes_shahii,0.52,0.11,1,0.0572,DBN_,TG,TTG
s__clostridium_asparagiforme,s__odoribacter_splanchnicus,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.27,0.21,0.0567,DBN_,TG,TTG
s__subdoligranulum_unclassified,s__alistipes_shahii,g__5-formyltetrahydrofolate cyclo-ligase,0.42,0.16,0.83,0.055776,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__peroxiredoxin,s__haemophilus_parainfluenzae,0.99,0.14,0.4,0.05544,DBN_,TG,TTG
s__oscillibacter_unclassified,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,s__bacteroides_uniformis,0.14,0.46,0.77,0.049588,DBN_,TG,TTG
s__dorea_formicigenerans,s__alistipes_shahii,g__methionyl aminopeptidase,0.11,0.44,1,0.0484,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_ovatus,s__eubacterium_ventriosum,1,0.16,0.29,0.0464,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,s__bacteroides_faecis,0.42,0.27,0.4,0.04536,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,s__bacteroides_faecis,s__alistipes_shahii,0.95,0.39,0.12,0.04446,DBN_,TG,TTG
s__ruminococcus_gnavus,s__bacteroides_fragilis,g__transaldolase,0.72,0.39,0.15,0.04212,DBN_,TG,TTG
s__bacteroides_eggerthii,s__bacteroides_xylanisolvens,g__5-formyltetrahydrofolate cyclo-ligase,0.12,0.99,0.32,0.038016,DBN_,TG,TTG
s__dorea_formicigenerans,s__eubacterium_ventriosum,g__dna-directed rna polymerase,0.65,0.23,0.24,0.03588,DBN_,TG,TTG
s__bacteroides_massiliensis,s__bacteroides_stercoris,s__eubacterium_ventriosum,1,0.16,0.22,0.0352,DBN_,TG,TTG
s__eubacterium_hallii,s__bacteroides_faecis,g__superoxide dismutase,0.1,1,0.35,0.035,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,g__methionyl aminopeptidase,s__bacteroides_faecis,0.15,0.95,0.23,0.032775,DBN_,TG,TTG
s__clostridium_symbiosum,s__roseburia_intestinalis,s__bifidobacterium_longum,0.2,0.99,0.15,0.0297,DBN_,TG,TTG
s__oscillibacter_unclassified,g__phosphopyruvate hydratase,s__bacteroides_cellulosilyticus,1,0.22,0.13,0.0286,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_uniformis,g__phosphatidate cytidylyltransferase,0.46,0.14,0.43,0.027692,DBN_,TG,TTG
s__dorea_formicigenerans,s__alistipes_shahii,g__dna-directed rna polymerase,0.11,0.23,0.95,0.024035,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__escherichia_coli,g__shikimate kinase,0.58,0.22,0.18,0.022968,DBN_,TG,TTG
s__eubacterium_hallii,s__clostridium_bolteae,g__aldose 1-epimerase,0.29,0.15,0.52,0.02262,DBN_,TG,TTG
s__ruminococcus_bromii,s__bacteroides_caccae,g__phosphoglycerate kinase,0.16,0.14,1,0.0224,DBN_,TG,TTG
s__ruminococcus_bromii,g__phosphoglycerate kinase,s__eubacterium_rectale,0.14,0.21,0.75,0.02205,DBN_,TG,TTG
s__ruminococcus_bromii,g__ribulose-phosphate 3-epimerase,s__eubacterium_rectale,0.3,0.21,0.35,0.02205,DBN_,TG,TTG
s__ruminococcus_lactaris,s__bacteroides_caccae,g__5-formyltetrahydrofolate cyclo-ligase,0.1,1,0.21,0.021,DBN_,TG,TTG
s__parabacteroides_merdae,g__dephospho-coa kinase,s__clostridium_clostridioforme,0.11,0.19,1,0.0209,DBN_,TG,TTG
s__alistipes_putredinis,s__bacteroides_finegoldii,g__peptidylprolyl isomerase,0.12,0.16,0.98,0.018816,DBN_,TG,TTG
s__parabacteroides_unclassified,s__clostridium_clostridioforme,g__dihydrolipoyl dehydrogenase,0.27,0.11,0.63,0.018711,DBN_,TG,TTG
s__bacteroides_eggerthii,s__bacteroides_xylanisolvens,g__thymidylate synthase,0.12,0.37,0.42,0.018648,DBN_,TG,TTG
s__clostridium_asparagiforme,s__bacteroides_finegoldii,s__alistipes_shahii,0.12,0.18,0.83,0.017928,DBN_,TG,TTG
s__dorea_formicigenerans,g__dna-directed rna polymerase,s__alistipes_shahii,0.23,0.11,0.69,0.017457,DBN_,TG,TTG
s__bacteroides_eggerthii,g__thymidylate synthase,s__bacteroides_xylanisolvens,0.37,0.12,0.39,0.017316,DBN_,TG,TTG
s__eubacterium_hallii,g__thymidylate synthase,s__bacteroides_faecis,0.22,0.1,0.72,0.01584,DBN_,TG,TTG
s__coprococcus_catus,s__streptococcus_parasanguinis,g__dna-directed rna polymerase,0.1,0.15,1,0.015,DBN_,TG,TTG
s__clostridium_asparagiforme,s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,0.18,0.33,0.24,0.014256,DBN_,TG,TTG
s__eubacterium_hallii,s__bacteroides_faecis,g__aldose 1-epimerase,0.1,0.15,0.95,0.01425,DBN_,TG,TTG
s__ruminococcus_bromii,s__eubacterium_rectale,g__phosphoglycerate kinase,0.21,0.14,0.48,0.014112,DBN_,TG,TTG
s__ruminococcus_bromii,s__bacteroides_caccae,g__ribulose-phosphate 3-epimerase,0.16,0.3,0.29,0.01392,DBN_,TG,TTG
s__clostridiales_bacterium_1_7_47faa,s__bacteroides_caccae,g__ribulose-phosphate 3-epimerase,0.14,0.29,0.29,0.011774,DBN_,TG,TTG
s__anaerostipes_hadrus,s__escherichia_coli,g__thymidylate synthase,0.29,0.28,0.14,0.011368,DBN_,TG,TTG
s__dorea_formicigenerans,s__bacteroides_faecis,s__alistipes_shahii,0.85,0.11,0.12,0.01122,DBN_,TG,TTG
s__barnesiella_intestinihominis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,s__eubacterium_ventriosum,0.1,0.57,0.15,0.00855,DBN_,TG,TTG
s__bacteroides_eggerthii,g__phosphopyruvate hydratase,s__bacteroides_cellulosilyticus,0.18,0.13,0.13,0.003042,DBN_,TG,TTG
s__clostridiales_bacterium_1_7_47faa,g__beta-lactamase,s__bacteroides_caccae,0.16,0.14,0.13,0.002912,DBN_,TG,TTG
g__triose-phosphate isomerase,s__bacteroides_finegoldii,s__eubacterium_eligens,1,0.99,1,0.99,DBN_,TT,TTG
g__shikimate kinase,s__eubacterium_siraeum,s__parabacteroides_unclassified,0.99,1,0.7,0.693,DBN_,TT,TTG
g__triose-phosphate isomerase,s__eubacterium_eligens,s__bacteroides_eggerthii,0.99,0.66,1,0.6534,DBN_,TT,TTG
g__triose-phosphate isomerase,s__bacteroides_finegoldii,s__bacteroides_eggerthii,1,0.66,0.99,0.6534,DBN_,TT,TTG
g__dephospho-coa kinase,s__akkermansia_muciniphila,s__clostridium_symbiosum,1,0.8,0.44,0.352,DBN_,TT,TTG
g__superoxide dismutase,s__c2likevirus_unclassified,s__oscillibacter_unclassified,0.32,0.99,0.99,0.313632,DBN_,TT,TTG
g__triose-phosphate isomerase,s__eubacterium_eligens,s__bacteroides_finegoldii,0.99,1,0.31,0.3069,DBN_,TT,TTG
g__glucose-1-phosphate adenylyltransferase,s__eubacterium_rectale,s__roseburia_inulinivorans,0.65,0.47,0.98,0.29939,DBN_,TT,TTG
g__3-methyl-2-oxobutanoate hydroxymethyltransferase,s__clostridium_clostridioforme,s__bacteroides_eggerthii,0.4,0.7,1,0.28,DBN_,TT,TTG
g__3-methyl-2-oxobutanoate hydroxymethyltransferase,s__bacteroides_eggerthii,s__clostridium_clostridioforme,0.7,0.4,1,0.28,DBN_,TT,TTG
g__triose-phosphate isomerase,s__bacteroides_eggerthii,s__eubacterium_eligens,0.66,0.99,0.42,0.274428,DBN_,TT,TTG
g__dephospho-coa kinase,s__veillonella_unclassified,s__clostridium_symbiosum,0.64,0.8,0.53,0.27136,DBN_,TT,TTG
g__5-formyltetrahydrofolate cyclo-ligase,s__alistipes_putredinis,s__odoribacter_splanchnicus,0.99,1,0.15,0.1485,DBN_,TT,TTG
g__aldose 1-epimerase,s__clostridium_symbiosum,s__haemophilus_parainfluenzae,0.19,0.76,1,0.1444,DBN_,TT,TTG
g__dna-directed rna polymerase,s__parabacteroides_unclassified,s__bacteroides_finegoldii,0.53,0.31,0.66,0.108438,DBN_,TT,TTG
g__triose-phosphate isomerase,s__clostridium_clostridioforme,s__bacteroides_eggerthii,0.16,0.66,1,0.1056,DBN_,TT,TTG
g__triose-phosphate isomerase,s__bacteroides_eggerthii,s__clostridium_clostridioforme,0.66,0.16,1,0.1056,DBN_,TT,TTG
g__dna-directed rna polymerase,s__bacteroides_cellulosilyticus,s__parabacteroides_unclassified,0.43,0.53,0.3,0.06837,DBN_,TT,TTG
g__superoxide dismutase,s__bacteroides_caccae,s__oscillibacter_unclassified,0.13,0.99,0.4,0.05148,DBN_,TT,TTG
g__phosphoglycerate kinase,s__ruminococcus_obeum,s__eubacterium_siraeum,0.23,0.52,0.41,0.049036,DBN_,TT,TTG
g__acetyl-coa c-acetyltransferase,s__roseburia_inulinivorans,s__roseburia_intestinalis,0.28,0.91,0.19,0.048412,DBN_,TT,TTG
g__phosphatidate cytidylyltransferase,s__clostridium_hathewayi,s__bacteroides_cellulosilyticus,0.82,0.49,0.12,0.048216,DBN_,TT,TTG
g__shikimate kinase,s__subdoligranulum_unclassified,s__parabacteroides_unclassified,0.24,1,0.1,0.024,DBN_,TT,TTG
g__acetyl-coa c-acetyltransferase,s__roseburia_inulinivorans,s__coprococcus_catus,0.28,0.21,0.1,0.00588,DBN_,TT,TTG
m__hmdb00020,s__bacteroides_eggerthii,s__clostridium_clostridioforme,0.37,0.23,NA,NA,DBN_,confoundersOfT,TTM
m__hmdb01257,s__bacteroides_eggerthii,s__odoribacter_splanchnicus,0.21,0.1,NA,NA,DBN_,confoundersOfT,TTM
m__hmdb00056,s__anaerotruncus_colihominis,s__clostridium_bolteae,0.26,0.47,NA,NA,DBN_,confoundersOfT,TTM
m__hmdb01257,s__bacteroides_eggerthii,s__eubacterium_ventriosum,0.21,0.39,NA,NA,DBN_,confoundersOfT,TTM
m__hmdb00619,s__bacteroides_eggerthii,s__akkermansia_muciniphila,0.41,0.32,NA,NA,DBN_,confoundersOfT,TTM
s__bacteroides_finegoldii,s__alistipes_putredinis,s__odoribacter_splanchnicus,0.4,0.77,NA,NA,DBN_,confoundersOfT,TTM
