subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
67	14	0.018365917	0.006678501	0.102375643	0.015282664	0.014319308	0.102694407	0.019522851	0.052227091	0.085282298	0.014069887	0.069272141	0.179434606	0.037012596	0.009448126	0.01223513	0.014640385	0.213471738	0	0.025199025	0.103804172	0.220149753	0	0.0609958	0.105694829	0.141742911	0.071421109	0.089840874	0	0.060524863	0.131960674	0.027689534	0.111101344	0.095940596	0.047018384	0.005965372	0.0009096	0	0.075820436	6.34E-05	0	0.000152637	0.001860051	0	0.004001656	0.000116419	0.040415051	7.87E-05	0.001060233	3.51E-05	0.000542963	4.51E-05	0.000550459	0.003645852	0.000160291	0.000407633	0.011547844	0.014980804	1.48E-06	0.00645886	9.31E-05	0	0.00273746	0.007205455	0.000616593	0	0.001484702	4.72E-05	0.061737332	0.000252016	8.54E-05	7.98E-05	0.003091681	0.002010933	0.000222376	0.002868031	0	0.107766342	0.001927108	9.60E-07	0.034778445	0.005788351	0.011603285	0.151638281	0.033183349	0.022745472	0.010598726	0.001770632	0.001690526	0.001901814	0.003781896	0.014876597	0.000465052	0	0.006496648	0	0.003490815	0.005407387	0.005720189	1.78E-05
67	15	0.019786418	0.005507395	0.106596056	0.016074265	0.011783598	0.10062587	0.019163759	0.049673905	0.069287642	0.015030286	0.069688137	0.18659452	0.038426138	0.009711796	0.015981455	0.013740664	0.205044898	0	0.022812182	0.110535691	0.228756503	0	0.053377146	0.106596829	0.139872659	0.059266578	0.086030142	0	0.058183502	0.124325591	0.025997842	0.107407834	0.098569566	0.040862233	0.005755676	0.000846637	0	0.054603627	5.78E-05	0	0.0001418	0.001787038	0	0.003722778	0.000143584	0.031064444	7.33E-05	0.001216619	3.67E-05	0.00053003	4.28E-05	0.000285938	0.003824729	0.000147887	0.000379004	0.013329478	0.016989664	1.38E-06	0.006075289	8.69E-05	0	0.002545203	0.006943034	0	0	0.001641277	5.12E-05	0.041743801	0.000236394	0	7.42E-05	0.002992063	0.001926376	0.000214006	0.002877456	0	0.101957242	0.001791594	1.35E-06	0.037031707	0.006604546	0.019874078	0.163787854	0.023788329	0.020273324	0.009937503	0.001708325	0.001571798	0.001770696	0.003539974	0.014102139	0.000432391	0	0.006026438	0	0.003269667	0.005198603	0.006909302	2.05E-05
67	16	0.021124286	0.004411499	0.11064813	0.016817428	0.0094095	0.098517222	0.018833605	0.047255241	0.054369907	0.015955962	0.070038501	0.193151984	0.039758103	0.009980549	0.019503131	0.012876875	0.197252546	0	0.020512312	0.116819087	0.236948323	0	0.046227084	0.107383262	0.137946979	0.047952389	0.082425697	0	0.055946518	0.117003436	0.024388244	0.103754903	0.100952129	0.035084195	0.005596229	0.000790378	0	0.032802848	5.27E-05	0.0007302	0.000132125	0.001735444	0	0.003473345	0.000171876	0.021477227	6.85E-05	0.001389618	3.86E-05	0.000521958	4.09E-05	6.25E-05	0.004047315	0.000136637	0.00035336	0.015268206	0.019199257	1.29E-06	0.005741296	8.14E-05	0	0.002372992	0.006741175	0	0	0.001817945	5.59E-05	0.01946988	0.000222704	0	6.92E-05	0.002919555	0.001858449	0.000207497	0.00291177	0	0.093952162	0.001670195	1.78E-06	0.039193337	0.007503835	0.031042879	0.173991459	0.014561792	0.017734967	0.00935802	0.001661117	0.001465448	0.001653622	0.003326545	0.013445317	0.000403135	0	0.005603676	1.21E-06	0.003074881	0.005034818	0.00834061	2.35E-05
67	17	0.022368811	0.003393452	0.114484776	0.017504872	0.007202696	0.096349484	0.018528296	0.044966388	0.040565282	0.016839075	0.070302872	0.199031395	0.04099258	0.010251061	0.022783155	0.012048609	0.190064355	0	0.018302366	0.122599664	0.244630411	0	0.03955782	0.108022035	0.135936349	0.037503963	0.079017257	0.000152513	0.053806324	0.109988842	0.02285976	0.100127837	0.103052284	0.029694645	0.005443605	0.000733927	0	0.011744093	4.76E-05	0.005606295	0.000122456	0.00169235	0	0.003222993	0.00020064	0.012178955	6.36E-05	0.00157343	4.07E-05	0.000514861	3.90E-05	0	0.004290198	0.000125317	0.000327605	0.017273693	0.021514445	1.19E-06	0.005408464	7.59E-05	0	0.002200035	0.006547346	0	0	0.00200588	6.11E-05	0	0.000209056	0	6.41E-05	0.002851813	0.001792399	0.000201224	0.0029508	0	0.082925688	0.001548274	2.24E-06	0.041027706	0.008453529	0.045639771	0.179282405	0.006275019	0.01516944	0.008780707	0.001616139	0.001358638	0.001536175	0.003113104	0.012795585	0.000373752	0	0.005178935	1.52E-05	0.002880164	0.00487649	0.009975573	2.67E-05
67	18	0.023507865	0.002456224	0.118052145	0.018128372	0.005169598	0.094102963	0.018243165	0.042802352	0.027914113	0.017670538	0.070458692	0.204148989	0.042111584	0.010519322	0.02580214	0.011255616	0.183445521	0.000161142	0.016186292	0.127816021	0.251694642	0.002068597	0.033383315	0.108477555	0.133809124	0.027949406	0.075793645	0.000483164	0.051754841	0.103277439	0.02141155	0.096511953	0.10483026	0.024705461	0.005165047	0.000659985	0	0	4.14E-05	0.0118518	0.000109916	0.001616987	0	0.002895807	0.000224338	0.003863938	5.73E-05	0.001726016	4.19E-05	0.000496067	3.62E-05	0	0.004442973	0.000111002	0.000294027	0.018857958	0.023351742	1.07E-06	0.004947926	6.86E-05	0	0.001974542	0.006202037	0	0	0.00215216	6.53E-05	0	0.000190483	0	5.76E-05	0.002719151	0.001684788	0.000190291	0.002920314	0.00432706	0.067184226	0.001389388	2.68E-06	0.041486631	0.009227858	0.06261805	0.173534653	0	0.01245396	0.00799711	0.001533989	0.001219384	0.00138214	0.002825843	0.011845756	0.000335444	0	0.004630624	3.08E-05	0.002617185	0.004605047	0.011522632	2.93E-05
67	19	0.024543208	0.001603995	0.121364909	0.01869041	0.003319162	0.091814436	0.017984056	0.040782957	0.016469405	0.018451456	0.070525037	0.208543114	0.043121867	0.010787266	0.028556297	0.010504289	0.177465602	0.001065281	0.014177773	0.13248281	0.258179857	0.004416134	0.027735783	0.108778356	0.131613371	0.01933013	0.072787615	0.000794687	0.049814261	0.096925672	0.020055242	0.092950405	0.106308832	0.020141948	0.004851217	0.000582125	0	0	3.51E-05	0.019142031	9.68E-05	0.001537552	0	0.002551482	0.000245007	0	5.06E-05	0.001865049	4.28E-05	0.000473875	3.31E-05	0	0.004563515	9.61E-05	0.000258706	0.020208128	0.024949952	9.41E-07	0.00445657	6.08E-05	0	0.001737338	0.005814664	0	0	0.002281024	6.91E-05	0	0.000170764	0	5.06E-05	0.002568617	0.001566061	0.000178072	0.002864832	0.008018904	0.049236752	0.001222275	3.10E-06	0.041177227	0.00992309	0.081515458	0.160466464	0	0.009952125	0.007165966	0.001441575	0.001072898	0.001219898	0.002521355	0.010819863	0.000295147	0	0.004055518	4.77E-05	0.002338198	0.004302504	0.013049177	3.17E-05
67	20	0.025465698	0.000838712	0.124380014	0.019184841	0.001655602	0.089472455	0.017747139	0.0389043	0.006256111	0.019174458	0.070485688	0.212155082	0.044009762	0.011051466	0.031031627	0.00979472	0.172092564	0.001961969	0.012280839	0.136555136	0.26400221	0.006550887	0.02262422	0.108898822	0.129328831	0.011662588	0.069990369	0.001085906	0.047978802	0.090932466	0.018790355	0.089435751	0.107460117	0.016011819	0.004584262	0.000510432	0	0	2.92E-05	0.027448095	8.47E-05	0.001480281	0	0.002234237	0.00026656	0	4.44E-05	0.002020725	4.40E-05	0.000456266	3.04E-05	0	0.004726911	8.22E-05	0.000226125	0.021647303	0.026702275	8.23E-07	0.004011	5.38E-05	0	0.001518543	0.005483739	0	0	0.002429579	7.38E-05	0	0.000152839	0	4.43E-05	0.00244365	0.001462837	0.000167586	0.002832031	0.010867781	0.030942059	0.001068129	3.56E-06	0.040815215	0.010699886	0.102740011	0.144552999	0	0.007830312	0.006410767	0.001363313	0.000937781	0.001070577	0.002243132	0.009902946	0.000257977	0	0.003524073	6.68E-05	0.002083514	0.004041841	0.01473524	3.44E-05
67	21	0.026215436	0.000161818	0.126807687	0.019567642	0.000182381	0.086898879	0.017494493	0.037090478	0	0.019793559	0.070188786	0.214512939	0.044675012	0.011286327	0.033150165	0.009109462	0.166967805	0.002840786	0.010479664	0.139718262	0.268556219	0.008449851	0.018021685	0.108603474	0.126691352	0.004950876	0.067262472	0.001352954	0.046153343	0.08513262	0.017582363	0.085796036	0.108047997	0.01229815	0.00436244	0.000443503	0	0	2.37E-05	0.036714369	7.35E-05	0.001445882	0	0.001937832	0.000289917	0	3.87E-05	0.002200266	4.57E-05	0.000443329	2.80E-05	0	0.004944229	6.91E-05	0.00019564	0.02323965	0.028680852	7.12E-07	0.003603579	4.72E-05	0	0.001313822	0.00520683	0	0	0.002605318	7.95E-05	0	0.000136395	0	3.83E-05	0.002343864	0.001374046	0.000158748	0.002824487	0.013006295	0.01285586	0.000923893	4.07E-06	0.040473872	0.011594747	0.126121998	0.127423827	0	0.006026361	0.00571818	0.00129873	0.000811355	0.000931265	0.001986066	0.009081419	0.000223198	0	0.003025568	8.88E-05	0.001848498	0.003820776	0.016618415	3.74E-05
67	22	0.026819471	0	0.128781166	0.019860342	0	0.084224817	0.017248611	0.035398799	0	0.020327746	0.06972409	0.215873357	0.045167614	0.011503458	0.034939935	0.008464905	0.162317287	0.003696588	0.008801562	0.142124993	0.272135692	0.010112196	0.013977985	0.108030103	0.123882103	0	0.064703884	0.001595503	0.044407365	0.0796745	0.016461295	0.082168755	0.108205423	0.009038309	0.004149443	0.00037656	0	0	1.83E-05	0.046543958	6.24E-05	0.001423942	0	0.001641302	0.000313525	0	3.29E-05	0.002392659	4.76E-05	0.000431619	2.56E-05	0	0.005186133	5.60E-05	0.00016512	0.02485184	0.030715017	6.01E-07	0.003198823	4.06E-05	0	0.001108863	0.004940286	0	0	0.002794191	8.58E-05	0	0.000120068	0	3.23E-05	0.002250298	0.001287795	0.000150217	0.002821777	0.014418732	0	0.000779498	4.64E-06	0.039885157	0.012547821	0.150318596	0.109869357	0	0.004445962	0.005030939	0.001237071	0.000684782	0.000791964	0.001729809	0.008270876	0.000188379	0	0.002526421	0.000113746	0.001614313	0.003606835	0.01859355	4.06E-05
67	23	0.027345939	0	0.130621143	0.020113633	0	0.081675786	0.017052773	0.033919988	0	0.02082721	0.069271915	0.216798807	0.04560227	0.011731092	0.036491072	0.007883725	0.158541182	0.004534806	0.007272721	0.144140615	0.275427056	0.011564583	0.010526516	0.107458021	0.121228578	0	0.06247989	0.001817226	0.042855841	0.074770192	0.01547012	0.078775282	0.108214189	0.00625348	0.003904213	0.000305851	0	0	1.27E-05	0.056061905	5.07E-05	0.001401188	0	0.001328286	0.000334219	0	2.69E-05	0.002574623	4.92E-05	0.00041688	2.31E-05	0	0.005402023	4.23E-05	0.000132917	0.026230564	0.032484302	4.83E-07	0.002764934	3.37E-05	0	0.000892603	0.004635201	0	0	0.002968862	9.20E-05	0	0.000102669	0	2.60E-05	0.002140782	0.00119134	0.000140507	0.002795772	0.014990461	0	0.000627166	5.20E-06	0.038685913	0.013436302	0.172675289	0.093245355	0.000440981	0.003035939	0.004299202	0.001166121	0.000551229	0.000644781	0.001457145	0.007389228	0.000151639	0	0.002001452	0.000140729	0.001364895	0.003364291	0.020439453	4.37E-05
67	24	0.027814954	0	0.132411748	0.02034165	0	0.079297231	0.016915298	0.032665428	0	0.021306221	0.068874678	0.217442809	0.046009437	0.011976578	0.037837562	0.007368092	0.155695694	0.005359175	0.00589155	0.145870841	0.278613017	0.012824746	0.007647681	0.106953827	0.118800571	0	0.060614161	0.002020261	0.041516629	0.070442639	0.014612768	0.07565479	0.108147743	0.003926443	0.003653595	0.00023415	0	0	7.09E-06	0.06499148	3.89E-05	0.001387221	0	0.001010915	0.000353664	0	2.07E-05	0.002759588	5.08E-05	0.000401838	2.04E-05	7.17E-05	0.005622228	2.84E-05	0.000100255	0.027506991	0.034141425	3.65E-07	0.002324309	2.66E-05	0	0.000673263	0.004323607	0	0	0.00314515	9.85E-05	0	8.51E-05	0	1.96E-05	0.002029799	0.001093164	0.000130594	0.002763446	0.014844341	0	0.000472683	5.79E-06	0.037165441	0.014330398	0.192570226	0.08118155	0.005946383	0.001820812	0.003558747	0.001093892	0.000415776	0.000495544	0.001180455	0.006492704	0.000114377	0	0.001469667	0.000170465	0.001111761	0.00311666	0.022210595	4.68E-05
67	25	0.028226582	0	0.134141422	0.020543704	0	0.077071635	0.016831777	0.031620428	0	0.021763959	0.068522849	0.217797201	0.046385915	0.012238793	0.038987076	0.006913919	0.153718002	0.006170852	0.004649954	0.147315004	0.281673851	0.013902628	0.005312379	0.106503606	0.116575467	0	0.05908267	0.002205554	0.040374734	0.066655888	0.013881056	0.07278512	0.107998583	0.002033969	0.003401378	0.000161696	0	0	1.57E-06	0.072833927	2.71E-05	0.001384321	0	0.000690217	0.000372143	0	1.45E-05	0.00295067	5.24E-05	0.000386923	1.77E-05	0.000346748	0.005853071	1.44E-05	6.72E-05	0.028699907	0.035699122	2.45E-07	0.001879321	1.95E-05	0	0.000451521	0.004009962	0	0	0.003326471	0.00010551	0	6.73E-05	0	1.32E-05	0.001919542	0.000994407	0.000120613	0.002727384	0.014051346	0	0.000316523	6.41E-06	0.035412097	0.015245598	0.208629382	0.077033323	0.012800954	0.000785255	0.002813415	0.001021543	0.000278838	0.000344756	0.000900943	0.005587959	7.67E-05	0	0.000932587	0.000203342	0.000856043	0.002867141	0.02387846	4.99E-05
67	26	0.028586485	0	0.135826095	0.020723261	0	0.074998832	0.016801565	0.030778025	0	0.022203968	0.068221543	0.217898307	0.046738021	0.012519175	0.039954385	0.006518923	0.152581469	0.006972024	0.003541679	0.148501868	0.284647657	0.014810083	0.003495353	0.106116122	0.114556474	0	0.057875496	0.002374394	0.039424701	0.063391063	0.013270395	0.070161115	0.107781593	0.000555446	0.003137259	8.81E-05	0	0	0	0.078706624	1.52E-05	0.001389087	0	0.00036434	0.000388398	0	8.11E-06	0.003138802	5.39E-05	0.000370961	1.50E-05	0.000693949	0.006076702	2.38E-07	3.37E-05	0.029708652	0.03701981	1.23E-07	0.001424532	1.23E-05	0	0.000226167	0.003682106	0	0	0.003502498	0.000112688	0	4.93E-05	0	6.59E-06	0.00180426	0.000892087	0.000110198	0.002678873	0.01263841	0	0.000157841	7.06E-06	0.033377498	0.016134416	0.218391744	0.084308286	0.02067776	0	0.00205536	0.000946002	0.00013967	0.000191484	0.000616061	0.004658456	3.84E-05	0.00043261	0.000387833	0.000238923	0.000595312	0.002607053	0.025308424	5.30E-05
67	27	0.028895989	0	0.137461815	0.020880679	0	0.073067632	0.016821713	0.030127236	0	0.02262654	0.067965885	0.217749301	0.047065146	0.012817427	0.040747902	0.006179981	0.152239639	0.007763982	0.00256017	0.149437558	0.287530723	0.015556349	0.002172273	0.105784558	0.112730106	0	0.056975035	0.002527697	0.038655712	0.060621025	0.012774524	0.067767512	0.107495402	0	0.002851165	1.37E-05	0	0	0	0.081490215	3.23E-06	0.001396555	0	3.54E-05	0.000400546	0	1.70E-06	0.003309049	5.51E-05	0.000352598	1.21E-05	0.00111024	0.006265798	0	0	0.030387561	0.037907171	0	0.000959114	4.96E-06	0.000236044	0	0.003328382	0	0	0.003656815	0.000119523	0	3.09E-05	0	0	0.001677833	0.000783652	9.90E-05	0.00260703	0.010657368	0	0	7.68E-06	0.031017018	0.016920301	0.2188389	0.106739447	0.02906362	0	0.001284753	0.000864213	0	3.67E-05	0.000326443	0.003695225	0	0.00093316	0	0.000276028	0.000330016	0.002328445	0.026313347	5.58E-05
67	28	0.029155735	0	0.139042034	0.021015888	0	0.07126671	0.016889193	0.029657465	0	0.023031467	0.067750206	0.217349241	0.047365813	0.01313305	0.041374614	0.005894157	0.152646714	0.008547681	0.001699517	0.150124851	0.290314038	0.016149673	0.001320845	0.10550079	0.111082295	0	0.056364139	0.002666248	0.038057198	0.058320139	0.01238752	0.06558942	0.107136856	0	0.002466785	0	0	0	0	0.077769994	0	0.001362105	0	0	0.000395163	0	0	0.003347169	5.40E-05	0.000321526	8.94E-06	0.00153923	0.006210868	0	0	0.029726685	0.037084851	0	0.000476313	0	0.000789562	0	0.002860686	0.010483361	0	0.003664848	0.000121866	0.011726041	1.22E-05	0	0	0.001493227	0.000649655	8.45E-05	0.002432276	0.007992038	0.005015859	0	8.02E-06	0.027545447	0.017023248	0.201154325	0.143568658	0.036194108	0	0.000500186	0.000752799	0	0	3.65E-05	0.002629698	0	0.001427664	0	0.000304025	6.32E-05	0.001971274	0.025942211	5.63E-05
67	29	0.029371069	0	0.140583191	0.021132259	0	0.069597325	0.017003959	0.029363737	0	0.023422303	0.067580359	0.216732886	0.047646374	0.013467767	0.041847835	0.005659707	0.153784926	0.009325393	0.000954578	0.150590836	0.293036675	0.016600441	0.000920634	0.105274587	0.109618375	0	0.056036132	0.002791217	0.0376256	0.056474339	0.012105933	0.063623894	0.106720583	0	0.00199401	0	0	0	0	0.06646153	0	0.001268082	0.000359818	0	0.00036695	0	0	0.003196471	5.01E-05	0.000276645	5.65E-06	0.001896651	0.005822347	0	0	0.027357459	0.034082053	0	2.90E-05	0	0.001277569	0	0.002293198	0.026044753	0	0.003468844	0.000117511	0.027042225	0	0	0	0.001250306	0.000496772	6.71E-05	0.002139294	0.005009422	0.039960144	0	7.90E-06	0.023055216	0.016167201	0.16359459	0.189827834	0.040191182	0	0	0.000614015	0	0	0	0.001554237	0	0.001824827	0	0.000314486	0	0.001549679	0.023812438	5.36E-05
67	30	0.029545154	0	0.142092003	0.021231618	0	0.068055611	0.017164931	0.029239434	0	0.023801002	0.067457432	0.215918529	0.047909785	0.013822501	0.042177531	0.00547457	0.155628162	0.010098954	0.000320274	0.150851225	0.295717332	0.016917531	0.000952445	0.105108262	0.108335909	0	0.055981105	0.002903568	0.037355047	0.055066349	0.011925689	0.061863459	0.106253225	0	0.001549733	0	0	0	0	0.051528218	0	0.001163451	0.001330559	0	0.000331189	0	0	0.002976224	4.54E-05	0.000231837	2.82E-06	0.00218868	0.00533	0	0	0.02445206	0.030368871	0	0	0	0.001673507	0	0.001762985	0.042326839	0	0.003202148	0.000110655	0.039214342	0	0	0	0.001016128	0.000357984	5.09E-05	0.001830689	0.002351755	0.079747455	0	7.58E-06	0.01883926	0.014967979	0.11738982	0.243125603	0.041626393	0	0	0.000483029	0	0	0	0.000638509	0	0.002126688	0	0.000315786	0	0.001160547	0.020972055	4.97E-05
67	31	0.029679002	0	0.143565444	0.021314292	0	0.06663343	0.017370023	0.029276512	0	0.024167868	0.067378064	0.214909018	0.048155685	0.014197315	0.042370317	0.005336471	0.158142163	0.010869526	0	0.150910748	0.298354494	0.017108228	0.001398491	0.10499715	0.107225628	0	0.05618626	0.003004029	0.037237656	0.054076567	0.011842238	0.06029704	0.105733975	0	0.001172403	0	0	0	0	0.036575292	0	0.001069999	0.002024638	0	0.00029557	0	0	0.002749266	4.08E-05	0.000192459	5.47E-07	0.002434318	0.004847689	0	0	0.021594707	0.026708891	0	0	0	0.001988476	0	0.001314189	0.056792931	0	0.00293328	0.000103531	0.048504736	0	0	0	0.000814591	0.000242696	3.73E-05	0.001549814	0.000171361	0.116904068	0	7.21E-06	0.015312221	0.013746022	0.072456985	0.294300849	0.041431809	0	0	0.0003716	0	0	0	0	0	0.002356141	0	0.000313425	0	0.000833621	0.018050157	4.58E-05
67	32	0.029773517	0	0.14500034	0.021380569	0	0.065323359	0.017617283	0.029467494	0	0.024523141	0.067339148	0.213707043	0.048383688	0.014592299	0.042432392	0.005243317	0.161294692	0.011638158	0	0.150773686	0.300946526	0.017179398	0.00224227	0.104936941	0.106279169	0	0.056639695	0.00309328	0.037266118	0.053487001	0.011851377	0.05891454	0.105162099	0	0.000864251	0	0	0.003151387	0	0.023799317	0	0.000994501	0.002504833	0	0.000263066	4.64E-05	0	0.002541755	3.67E-05	0.00015958	0	0.002651306	0.004418539	0	0	0.019006721	0.023407104	0	0	0	0.002242197	0	0.000948477	0.067697105	0	0.002689716	9.71E-05	0.0556147	0	0	0	0.000648846	0.000150081	2.62E-05	0.001308297	0	0.146135357	0	6.86E-06	0.012498966	0.012632249	0.034717226	0.335988464	0.040318272	0	0	0.000280598	0	0	0	0	0	0.00253584	0	0.000310364	0	0.000568598	0.015340453	4.22E-05
67	33	0.029826436	0	0.146378274	0.0214285	0	0.064111983	0.017903026	0.029802291	0	0.024864445	0.06733085	0.212293302	0.04858837	0.015006019	0.042365256	0.005192636	0.165038096	0.012404513	0	0.15042845	0.303460379	0.017135812	0.003467973	0.104912807	0.105478069	0	0.057324339	0.003171629	0.037429741	0.053275511	0.01194796	0.057700742	0.104526155	0.000327268	0.000617776	0	0	0.00648933	0	0.014136263	0	0.000940917	0.002840682	0	0.00023529	0.001134098	0	0.002370662	3.34E-05	0.000133142	0	0.002863786	0.00406788	0	0	0.016801458	0.020617582	0	0	0	0.002461632	0	0.000656072	0.074702195	0	0.002488468	9.20E-05	0.061409271	0	0	0	0.000516627	7.66E-05	1.74E-05	0.00110895	0	0.165950882	0	6.59E-06	0.010339498	0.011709077	0.006445645	0.36635455	0.038867289	0	0	0.000208005	0	0	0	0	0	0.002692987	0	0.00030921	0	0.000357047	0.012992331	3.92E-05
67	34	0.029837159	0	0.147688772	0.021457353	0	0.062990562	0.018224586	0.030272765	0	0.02519069	0.067347451	0.210661448	0.048767068	0.015437785	0.042172693	0.00518239	0.169334087	0.013168614	0	0.149872161	0.305879771	0.016983035	0.005060263	0.104916309	0.104810938	0	0.058226745	0.003239514	0.037720303	0.053424133	0.01212771	0.056644891	0.103821136	0.001565391	0.000414755	0	0	0.008926481	0	0.006950782	0	0.000898224	0.003049853	0	0.000209713	0.001904185	0	0.002212825	3.04E-05	0.000110815	0	0.003053425	0.003752206	0	0	0.014793009	0.018104206	0	0	0	0.002636308	0	0.000415774	0.078047413	0	0.002304266	8.73E-05	0.065774229	0	0	0	0.00040689	1.72E-05	1.01E-05	0.00093516	0	0.176943531	0	6.34E-06	0.008610134	0.010859745	0	0.384686453	0.036945832	0	0	0.000148231	0	0	0	0	0	0.002813046	0	0.000307581	0	0.000184255	0.010867065	3.64E-05
67	35	0.029808086	0	0.148936144	0.021468568	0	0.061957242	0.018581166	0.030874019	0	0.025503284	0.067390207	0.208826811	0.048922053	0.015888439	0.041862672	0.005211146	0.174161784	0.013931676	0	0.149117132	0.308219243	0.016728249	0.0070046	0.10494986	0.104277565	0	0.059339631	0.003297673	0.038133618	0.053920991	0.0123877	0.05574256	0.103052766	0.003083277	0.000250435	0	0	0.010750859	0	0.001747634	0	0.000873256	0.003191738	0	0.000188073	0.002448196	0	0.002088249	2.80E-05	9.29E-05	0	0.003254424	0.00350282	0	0	0.013100487	0.016003197	0	0	0	0.002799337	0	0.000221023	0.079424466	0	0.002157281	8.39E-05	0.069640653	0	0	0	0.000319129	0	4.26E-06	0.000791363	0	0.183062451	0	6.16E-06	0.00730266	0.010180828	0	0.397589355	0.035062176	0	0	0.000100136	0	0	0	0	0	0.002929475	0	0.000308702	0	4.41E-05	0.009049567	3.42E-05
67	36	0.029728143	0	0.150057012	0.021453882	0	0.060982693	0.018963497	0.031587149	0	0.02579201	0.06743	0.206711022	0.049033455	0.016351526	0.041424293	0.00527515	0.179420557	0.014688361	0	0.148108501	0.310353452	0.016371098	0.009282946	0.104968575	0.103831068	0.004505422	0.060628774	0.003345332	0.038648282	0.054730083	0.012719409	0.054964676	0.102180511	0.004867381	0.000114718	0	0	0.012152671	0	0	0	0.000864316	0.003291874	0	0.000169693	0.002832073	0	0.001993491	2.60E-05	7.84E-05	0	0.00347565	0.003311088	0	0	0.011670103	0.014241078	0	0	0	0.00296052	0	5.97E-05	0.07955986	0	0.002043035	8.16E-05	0.073325532	0	0	0	0.000248166	0	0	0.000671042	0	0.186108844	0	6.06E-06	0.006322143	0.009652637	0	0.407530622	0.03328911	0	0	6.08E-05	0	0	0	0	0	0.003050028	0	0.000312855	0	0	0.007485541	3.25E-05
